College,Course,Category,Allotted_Rank_2023,Allotted_Rank_2024
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY,OPEN,9696,15894
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY,OPEN-EWS,16487,15894
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY,SC,24210,15894
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY,SEBC,28906,25433
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY - TFWS,TFWS,3470,15894
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",CHEMICAL ENGINEERING,OPEN,30246,23249
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,ESM,29655,20428
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,OPEN,13765,37776
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,17900,37776
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,SC,27560,37776
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,SEBC,30383,34599
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING - TFWS,TFWS,5811,8607
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,14002,21179
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,14751,21179
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,20203,34671
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",INFORMATION TECHNOLOGY,ST,19633,21179
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","INFORMATION TECHNOLOGY -
TFWS",TFWS,4937,8657
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",CIVIL ENGINEERING,OPEN,29918,38441
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",CIVIL ENGINEERING - TFWS,TFWS,16299,242
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,OPEN,2111,2758
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,2427,6506
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,SC,7606,6506
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,SEBC,4435,2758
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,ST,28954,38509
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFWS,968,242
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,29845,35771
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",ELECTRICAL ENGINEERING - TFWS,TFWS,18906,27765
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",MECHANICAL ENGINEERING,OPEN,30167,34330
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",MECHANICAL ENGINEERING - TFWS,TFWS,11040,35056
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING,OPEN,3660,9353
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING,OPEN-EWS,4309,9353
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING,SC,16523,9353
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING,SEBC,10627,10904
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING - TFWS,TFWS,1058,786
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,OPEN,7660,16086
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,OPEN-EWS,17525,16086
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,SC,15648,16086
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,SEBC,22534,16060
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,ST,27562,25548
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING - TFWS,TFWS,2455,1173
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,1661,3756
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,179,1322
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN - PH,20592,1322
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN-EWS,225,1322
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,596,1322
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,483,683
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,ST,11578,12040
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,91,93
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,ESM,9114,5671
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,5179,10484
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN-EWS,9359,10484
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,SC,16618,10484
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,SEBC,26183,10594
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,ST,21073,37506
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING - TFWS,TFWS,1957,2059
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",ESM,3405,5907
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,1146,4442
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,1515,4442
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",SC,6458,4442
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,4238,2333
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",ST,27877,33341
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGG. - TFWS,TFWS,768,437
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & INSTRUMENTATION ENGINEERING,OPEN,2775,8720
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & INSTRUMENTATION ENGINEERING,OPEN-EWS,3362,8720
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & INSTRUMENTATION ENGINEERING,SC,14012,8720
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & INSTRUMENTATION ENGINEERING,SEBC,11878,7067
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD","ELECTRONICS & INSTRUMENTATION ENGINEERING -
TFW",TFWS,1823,1019
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,ESM,9680,13670
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,OPEN,4270,7386
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,OPEN-EWS,5479,7386
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,SC,11570,7386
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,SEBC,9058,9113
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,ST,29893,35379
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING - TFWS,TFWS,1094,571
"IPCOWALA INSTITUTE OF ENGINEERING AND TECHNOLOGY
DHARMAJ",COMPUTER ENGINEERING,OPEN,30080,38726
"IPCOWALA INSTITUTE OF ENGINEERING AND TECHNOLOGY
DHARMAJ",MECHANICAL ENGINEERING,OPEN,29019,33578
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA",CHEMICAL ENGINEERING,OPEN,21368,38118
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA",COMPUTER SCIENCE & ENGG,OPEN,30521,38953
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,9136,35863
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM UNIVERSE), VADODARA","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,30411,30852
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA",INFORMATION TECHNOLOGY,OPEN,30432,36407
"ITM VOCATIONAL UNIVERSITY, WAGHODIA, DIST: VADODARA","COMPUTER ENGINEERING (DATA
SCIENCE)",OPEN,30335,35544
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",COMPUTER ENGINEERING,OPEN,30452,38690
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",INFORMATION TECHNOLOGY,OPEN,26873,34196
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",MECHANICAL ENGINEERING,OPEN,22111,22386
"KALOL INSTITUTE OF TECH. & RESEARCH CENTER ,KALOL",COMPUTER ENGINEERING,OPEN,30433,38712
"KALOL INSTITUTE OF TECH. & RESEARCH CENTER ,KALOL",INFORMATION TECHNOLOGY,OPEN,30227,35984
"KANKESHWARI DEVI COLLEGE OF ENGINEERING, JAMNAGAR",COMPUTER ENGINEERING,OPEN,21392,31162
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",CIVIL ENGINEERING,OPEN,29612,34781
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",COMPUTER SCIENCE & ENGG,OPEN,28173,38837
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",COMPUTER SCIENCE & ENGG,OPEN-EWS,29053,38837
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED
RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF TECHNOLOGY) , VARNAMA, VADODARA",COMPUTER SCIENCE & ENGG,SC,29579,38837
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",COMPUTER SCIENCE & ENGG,SEBC,30114,38837
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",COMPUTER SCIENCE & ENGG - TFWS,TFWS,13167,14154
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",ELECTRICAL ENGINEERING,OPEN,29013,37118
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",INFORMATION TECHNOLOGY,OPEN,30052,38839
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED
RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF TECHNOLOGY) , VARNAMA, VADODARA",MECHANICAL ENGINEERING,OPEN,17036,36399
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA","AERONAUTICAL ENGINEERING -
TFWS",TFWS,5723,15419
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",CHEMICAL ENGINEERING - TFWS,TFWS,13761,15419
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",COMPUTER ENGINEERING,OPEN,29759,38199
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",COMPUTER ENGINEERING - TFWS,TFWS,12620,15419
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,29575,38277
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE) - TFWS",TFWS,15132,38277
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",FOOD TECHNOLOGY,OPEN,29638,38379
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",FOOD TECHNOLOGY -TFW,TFWS,11305,14909
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",AUTOMOBILE ENGINEERING,OPEN,27711,38154
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",CIVIL ENGINEERING,OPEN,30396,38923
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,ESM,30155,32545
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,OPEN,14593,38229
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,17307,38229
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,SC,30299,38229
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,SEBC,30423,37904
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,ST,28313,35635
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING - TFWS,TFWS,4051,5377
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN,24135,38941
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,30392,27333
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,15521,37824
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,17350,37824
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,SC,29786,37824
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,30209,38282
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,ST,28638,37824
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR","INFORMATION TECHNOLOGY -
TFWS",TFWS,4099,6174
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",MECHANICAL ENGINEERING,OPEN,30328,38688
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN,10638,21798
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN-EWS,12063,21798
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",SC,23570,21798
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",SEBC,29834,19984
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",OPEN,11790,20065
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",OPEN-EWS,13488,17424
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",SC,29865,17424
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",SEBC,25868,20065
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",CHEMICAL ENGINEERING,OPEN,30444,32584
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",CIVIL ENGINEERING,OPEN,30440,34827
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,ESM,20147,18311
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,OPEN,5195,11415
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,5641,19821
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,SC,14562,19821
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,SEBC,10381,11415
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFWS,2236,3372
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER ENGINEERING AND
APPLICATION",OPEN,15518,32255
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER ENGINEERING AND
APPLICATION",OPEN-EWS,16324,32255
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER ENGINEERING AND
APPLICATION",SC,21428,32255
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER ENGINEERING AND
APPLICATION",SEBC,28776,32255
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,OPEN,14365,37892
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,OPEN-EWS,15312,37892
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,SC,28398,37892
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,SEBC,28464,36783
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,16296,13214
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,6568,37892
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN-EWS,7148,37892
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,15529,37892
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,12413,36783
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,ST,29110,32592
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,3124,4326
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",ESM,25399,16228
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",OPEN,11379,38702
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",OPEN-EWS,12532,38702
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",SC,28402,38702
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",SEBC,21823,30089
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY - TFWS",TFWS,4832,7361
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",OPEN,10505,32655
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",OPEN-EWS,12190,32655
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",SC,18925,32655
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",SEBC,17519,20538
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",ST,28200,20538
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY - TFWS",TFWS,3950,5074
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,20918,29767
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,23408,29761
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,30015,29767
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,ESM,26234,28967
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,6694,16406
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,7126,23382
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,SC,17766,23382
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,13105,16406
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","INFORMATION TECHNOLOGY -
TFWS",TFWS,3056,3793
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",MECHANICAL ENGINEERING,OPEN,30538,37525
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ROBOTICS & ARTIFICIAL
INTELLIGENCE",OPEN,18881,36347
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ROBOTICS & ARTIFICIAL
INTELLIGENCE",OPEN-EWS,23118,36347
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ROBOTICS & ARTIFICIAL
INTELLIGENCE",SEBC,28251,37138
